CP007265.1	 GCA_000597845.1
CP007390.1	 GCA_000599625.1
CP007392.1	 GCA_000599665.1
CP007399.1	 GCA_000816985.1
CP007410.1	 GCA_000585995.1
CP007436.1	 GCA_000590455.1
CP007441.1	 GCA_000590475.1
CP007444.1	 GCA_000632805.1
CP007445.1	 GCA_000599985.1
CP007446.1	 GCA_000600005.1
CP007451.1	 GCA_000626635.1
CP007452.1	 GCA_000597865.1
CP007456.1	 GCA_000800455.1
CP007494.1	 GCA_000612485.1
CP007495.1	 GCA_000765395.1
CP007502.1	 GCA_000604045.1
CP007505.1	 GCA_000486405.2
CP007507.1	 GCA_000612325.1
CP007509.1	 GCA_000661915.1
CP007511.1	 GCA_000818015.1
CP007523.1	 GCA_000973645.1
CP007528.1	 GCA_000329365.2
CP007530.1	 GCA_000188955.5
CP007531.1	 GCA_000487575.2
CP007532.1	 GCA_000487915.2
CP007533.1	 GCA_000487775.2
CP007534.1	 GCA_000487615.2
CP007542.1	 GCA_000478825.2
CP007546.1	 GCA_000632395.1
CP007557.1	 GCA_000648515.1
CP007566.1	 GCA_000633175.1
CP007567.1	 GCA_000287215.3
CP007576.1	 GCA_000635955.1
CP007581.1	 GCA_000636135.1
CP007592.1	 GCA_000827105.1
CP007598.1	 GCA_000280315.2
CP007619.1	 GCA_000738045.1
CP007620.1	 GCA_000691565.1
CP007633.1	 GCA_000832145.1
CP007639.1	 GCA_000742815.1
CP007641.1	 GCA_000816125.1
CP007715.1	 GCA_000801145.1
CP007722.1	 GCA_000742715.1
CP007724.1	 GCA_000742735.1
CP007739.1	 GCA_000724485.1
CP007744.1	 GCA_000696465.1
CP007757.1	 GCA_000696485.1
CP007790.1	 GCA_000835165.1
CP007793.1	 GCA_000632475.2
CP007799.1	 GCA_000714595.1
CP007804.2	 GCA_000715155.2
CP007805.1	 GCA_000698365.1
CP007806.1	 GCA_000219535.3
CP008696.1	 GCA_000698865.1
CP008700.1	 GCA_000714635.1
CP008706.1	 GCA_000963815.1
CP008712.1	 GCA_000724585.1
CP008739.2	 GCA_000473745.3
CP008741.1	 GCA_000738065.1
CP008788.1	 GCA_000714655.1
CP008797.1	 GCA_000714675.1
CP008801.1	 GCA_000725305.1
CP008805.1	 GCA_000730345.1
CP008823.1	 GCA_000724505.1
CP008827.1	 GCA_000281535.2
CP008841.1	 GCA_000724525.1
CP008849.1	 GCA_000730385.1
CP008852.1	 GCA_000725345.1
CP008855.1	 GCA_000747345.1
CP008884.1	 GCA_000725385.1
CP008889.1	 GCA_000725405.1
CP008896.1	 GCA_000730425.1
CP008897.1	 GCA_000750225.1
CP008905.1	 GCA_000750275.1
CP008918.1	 GCA_000754275.1
CP008920.1	 GCA_000754345.1
CP008928.1	 GCA_000754375.1
CP008929.1	 GCA_000764615.1
CP008943.1	 GCA_000750315.1
CP008957.1	 GCA_000732965.1
CP008989.1	 GCA_000961155.1
CP008992.1	 GCA_000961175.1
CP008995.1	 GCA_000961195.1
CP008998.1	 GCA_000961215.1
CP009001.1	 GCA_000961235.1
CP009004.1	 GCA_000961255.1
CP009007.1	 GCA_000961275.1
CP009010.1	 GCA_000961295.1
CP009013.1	 GCA_000961315.1
CP009016.1	 GCA_000961335.1
CP009019.1	 GCA_000961355.1
CP009022.1	 GCA_000961375.1
CP009025.1	 GCA_000961395.1
CP009028.1	 GCA_000961415.1
CP009031.1	 GCA_000961435.1
CP009034.1	 GCA_000961455.1
CP009037.1	 GCA_000961475.1
CP009040.1	 GCA_000961495.1
CP009048.1	 GCA_000746525.1
CP009049.1	 GCA_000818075.1
CP009056.1	 GCA_000807275.1
CP009083.1	 GCA_000750475.1
CP009084.2	 GCA_000750415.2
CP009085.2	 GCA_000750395.2
CP009086.1	 GCA_000750435.1
CP009087.1	 GCA_000750455.1
CP009088.1	 GCA_000750495.1
CP009089.1	 GCA_000750215.1
CP009090.1	 GCA_000750255.1
CP009091.1	 GCA_000750295.1
CP009092.1	 GCA_000750335.1
CP009093.1	 GCA_000750375.1
CP009114.1	 GCA_000739495.1
CP009122.1	 GCA_000803645.1
CP009125.1	 GCA_000740965.1
CP009144.1	 GCA_000747295.1
CP009158.1	 GCA_000740985.1
CP009159.1	 GCA_000739435.1
CP009166.1	 GCA_000829985.1
CP009170.1	 GCA_000763575.1
CP009217.2	 GCA_000746585.2
CP009237.1	 GCA_000742795.1
CP009241.1	 GCA_000758525.1
CP009256.1	 GCA_000746605.1
CP009273.1	 GCA_000750555.1
CP009279.1	 GCA_000758545.1
CP009280.1	 GCA_000758565.1
CP009281.1	 GCA_000758585.1
CP009282.1	 GCA_000758605.1
CP009283.1	 GCA_000758625.1
CP009284.1	 GCA_000758645.1
CP009285.1	 GCA_000758665.1
CP009287.1	 GCA_000758705.1
CP009288.1	 GCA_000756615.1
CP009290.1	 GCA_000761195.1
CP009302.1	 GCA_000814825.1
CP009353.1	 GCA_000833165.1
CP009364.1	 GCA_000834215.1
CP009365.1	 GCA_000498975.2
CP009367.1	 GCA_000834195.1
CP009369.1	 GCA_000832525.1
CP009428.1	 GCA_000758725.1
CP009436.1	 GCA_000833215.1
CP009440.1	 GCA_000833255.1
CP009442.1	 GCA_000833295.1
CP009444.1	 GCA_000833315.1
CP009450.1	 GCA_000757785.1
CP009451.1	 GCA_000757825.1
CP009454.1	 GCA_000759475.1
CP009455.1	 GCA_000759535.1
CP009458.1	 GCA_000758305.1
CP009459.1	 GCA_000758325.1
CP009460.1	 GCA_000758345.1
CP009461.1	 GCA_000775955.1
CP009492.1	 GCA_000834235.1
CP009531.1	 GCA_000761135.1
CP009533.1	 GCA_000761155.1
CP009539.1	 GCA_000834255.1
CP009559.1	 GCA_000818115.1
CP009561.1	 GCA_000272815.2
CP009565.1	 GCA_000272795.2
CP009574.1	 GCA_000764555.1
CP009590.1	 GCA_000832805.1
CP009607.1	 GCA_000833355.1
CP009611.1	 GCA_000772205.1
CP009621.1	 GCA_000973725.1
CP009628.1	 GCA_000832845.1
CP009633.1	 GCA_000833375.1
CP009644.1	 GCA_000800215.1
CP009678.1	 GCA_000769535.1
CP009693.1	 GCA_000833235.1
CP009694.1	 GCA_000833335.1
CP009704.1	 GCA_000834275.1
CP009706.1	 GCA_000597785.2
CP009709.1	 GCA_000832905.1
CP009712.1	 GCA_000834295.1
CP009715.1	 GCA_000834315.1
CP009723.1	 GCA_000834335.1
CP009747.1	 GCA_000800255.1
CP009749.1	 GCA_000772165.1
CP009751.1	 GCA_000193595.3
CP009756.1	 GCA_000770155.1
CP009757.1	 GCA_000834355.1
CP009759.1	 GCA_000834415.1
CP009771.1	 GCA_000775375.1
CP009775.1	 GCA_000775395.1
CP009780.1	 GCA_000834475.1
CP009781.1	 GCA_000834395.1
CP009785.1	 GCA_000834495.1
CP009786.1	 GCA_000834435.1
CP009787.1	 GCA_000834455.1
CP009788.1	 GCA_000817955.1
CP009789.1	 GCA_000800765.1
CP009792.1	 GCA_000834375.1
CP009801.1	 GCA_000834515.1
CP009836.1	 GCA_000970105.1
CP009838.1	 GCA_000834735.1
CP009840.1	 GCA_000834755.1
CP009844.1	 GCA_000834775.1
CP009846.1	 GCA_000834795.1
CP009906.1	 GCA_000834825.1
CP009920.1	 GCA_000832985.1
CP009935.1	 GCA_000834845.1
CP009941.1	 GCA_000789315.1
CP009962.1	 GCA_000786695.1
CP009973.1	 GCA_001293415.1
CP009974.1	 GCA_000495455.2
CP009991.1	 GCA_000834885.1
CP009996.1	 GCA_000834905.1
CP009997.1	 GCA_000834865.1
CP010023.1	 GCA_000834925.1
CP010028.1	 GCA_000800395.1
CP010067.1	 GCA_000834945.1
CP010075.1	 GCA_000800825.1
CP010103.1	 GCA_000834965.1
CP010115.1	 GCA_000833475.1
CP010247.1	 GCA_000834985.1
CP010268.1	 GCA_000819665.1
CP010279.1	 GCA_000272775.4
CP010280.1	 GCA_000272895.3
CP010281.1	 GCA_000272735.4
CP010282.1	 GCA_000272755.4
CP010283.1	 GCA_000272715.4
CP010284.1	 GCA_000272835.4
CP010288.1	 GCA_000833495.1
CP010289.1	 GCA_000833515.1
CP010290.1	 GCA_000833535.1
CP010311.1	 GCA_000827125.1
CP010313.1	 GCA_000807315.1
CP010315.1	 GCA_000819645.1
CP010323.1	 GCA_000812165.1
CP010344.1	 GCA_000831565.1
CP010359.1	 GCA_000831585.1
CP010361.1	 GCA_000807395.3
CP010371.1	 GCA_000814145.2
CP010377.1	 GCA_000814205.1
CP010384.1	 GCA_000814225.1
CP010392.1	 GCA_000814305.1
CP010397.1	 GCA_000814345.1
CP010409.1	 GCA_000815185.1
CP010415.1	 GCA_000817975.1
CP010434.1	 GCA_000816805.1
CP010438.1	 GCA_000974405.1
CP010439.1	 GCA_000974465.1
CP010440.1	 GCA_000974505.1
CP010441.1	 GCA_000974535.1
CP010442.1	 GCA_000974575.1
CP010443.1	 GCA_000974825.1
CP010444.1	 GCA_000974865.1
CP010445.1	 GCA_000974885.1
CP010451.1	 GCA_000828015.1
CP010525.1	 GCA_000876545.1
CP010555.1	 GCA_000829885.1
CP010557.1	 GCA_000829965.1
CP010585.1	 GCA_000830035.1
CP010778.1	 GCA_000830075.1
CP010803.1	 GCA_000960975.1
CP010811.1	 GCA_000969235.1
CP010812.1	 GCA_000969265.1
CP010816.1	 GCA_000833145.1
CP010820.1	 GCA_000724775.3
CP010848.1	 GCA_000875675.1
CP010907.1	 GCA_000971765.1
CP010947.1	 GCA_000940915.1
CP010967.1	 GCA_000978535.1
CP010976.1	 GCA_000949425.1
CP010979.1	 GCA_000498395.3
CP011005.1	 GCA_000950575.1
CP011013.1	 GCA_000248095.3
CP011018.1	 GCA_000971615.1
CP011043.1	 GCA_000958465.1
CP011047.1	 GCA_000982825.1
CP011051.1	 GCA_000959025.1
CP011052.1	 GCA_000734975.2
CP011073.1	 GCA_000965785.1
CP011077.1	 GCA_000963575.1
CP011078.1	 GCA_000964565.1
CP011100.1	 GCA_000963645.1
CP011107.1	 GCA_000978555.1
CP011108.1	 GCA_000978575.1
CP011110.1	 GCA_000963835.1
CP011132.1	 GCA_000981805.1
CP011134.1	 GCA_000968515.1
CP011150.1	 GCA_000972685.1
CP011256.1	 GCA_000972745.1
CP011259.1	 GCA_000484195.2
CP011295.1	 GCA_000975175.1
CP011301.1	 GCA_000974835.2
CP011303.1	 GCA_000975245.1
CP011313.1	 GCA_000981845.1
CP011317.1	 GCA_000981825.1
CP011331.1	 GCA_000986765.1
CP011341.1	 GCA_000982715.1
CR543861.1	 GCA_000046845.1
CR555306.1	 GCA_000025965.1
CR626927.1	 GCA_000025985.1
CU459141.1	 GCA_000069245.1
CU468230.2	 GCA_000069205.1
CU633750.1	 GCA_000069785.1
CU928145.2	 GCA_000026245.1
CU928158.2	 GCA_000026225.1
CU928160.2	 GCA_000026265.1
CU928161.2	 GCA_000026285.2
CU928162.2	 GCA_000026305.1
CU928163.2	 GCA_000026325.2
CU928164.2	 GCA_000026345.1
DQ489736.1	 GCA_000026405.1
FM162591.1	 GCA_000196475.1
FM178379.1	 GCA_000196495.1
FM180568.1	 GCA_000026545.1
FM200053.1	 GCA_000026565.1
FM209186.1	 GCA_000026645.1
FM211187.1	 GCA_000026665.1
FN392235.1	 GCA_000026985.1
FN424405.1	 GCA_000027025.1
FN434113.1	 GCA_000091565.1
FN543093.2	 GCA_000027065.2
FN543502.1	 GCA_000027085.1
FN554766.1	 GCA_000027125.1
FN649414.1	 GCA_000210475.1
FN667741.1	 GCA_000027225.1
FN667742.1	 GCA_000252955.1
FN822744.1	 GCA_000196855.1
FN869568.1	 GCA_000196875.1
FO203355.1	 GCA_000334515.1
FO203427.1	 GCA_000341895.1
FO203431.1	 GCA_000306785.1
FO203503.1	 GCA_000307105.1
FO203522.1	 GCA_000331025.1
FO704550.1	 GCA_000968195.1
FO704551.1	 GCA_000968175.1
FO818637.1	 GCA_000973125.1
FO818638.1	 GCA_000973125.1
FO834906.1	 GCA_000968155.1
FP565176.1	 GCA_000087965.1
FP885895.1	 GCA_000427195.1
FP885897.1	 GCA_000197855.1
FP929140.1	 GCA_000198515.1
FQ311868.1	 GCA_000283655.1
FQ312003.1	 GCA_000210855.2
FR687359.1	 GCA_000198775.1
FR877557.1	 GCA_000252995.1
HE577054.1	 GCA_000237325.1
HE577327.1	 GCA_000237365.1
HE614873.1	 GCA_000355695.1
HE616528.1	 GCA_000283715.1
HE617160.1	 GCA_000283875.1
HE717023.1	 GCA_000284515.1
HE793032.1	 GCA_000319185.1
HE798385.1	 GCA_000967095.1
HE802067.1	 GCA_000382905.1
HE965803.1	 GCA_000317935.1
HE965805.1	 GCA_000306945.1
HE965806.1	 GCA_000318015.1
HE965807.1	 GCA_000317955.1
HE971709.1	 GCA_000349325.1
HE995405.1	 GCA_000304415.1
HE999705.1	 GCA_000382945.1
HF571988.1	 GCA_000968115.1
HF572917.2	 GCA_000967155.1
HF677570.1	 GCA_000723785.1
HF680312.1	 GCA_000355675.1
HF937208.1	 GCA_000493675.1
HG322949.1	 GCA_000723165.1
HG322950.1	 GCA_000689415.1
HG326213.1	 GCA_000493535.2
HG326223.1	 GCA_000513215.1
HG328253.1	 GCA_000455565.1
HG328254.1	 GCA_000455585.1
HG428755.1	 GCA_000493595.1
HG518322.1	 GCA_000499645.1
HG530068.1	 GCA_000531435.1
HG738867.1	 GCA_000499485.1
HG825990.3	 GCA_000359545.5
HG916826.1	 GCA_000297075.2
HG916852.1	 GCA_000577275.1
HG938353.1	 GCA_000731315.1
HG938355.1	 GCA_000731295.1
HG941718.1	 GCA_000285655.3
LK937696.1	 GCA_000367725.3
U00096.3	 GCA_000005845.2
